y,fzone,punt,kick,gofor
1,1,0.0005,0,0.9995
1,2,0.2225,0,0.7775
1,3,0.9945,0,0.0055
1,4,1,0,0
2,1,0.0025,0,0.9975
2,2,0.571,0,0.429
2,3,1,0,0
2,4,1,0,0
3,1,0.0145,0,0.9855
3,2,0.852,0,0.148
3,3,1,0,0
3,4,1,0,0
4,1,0,0,1
4,2,0.009,0,0.991
4,3,0.9785,0,0.0215
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.018,0,0.982
5,4,0.8785,0,0.1215
6,1,0,0.006,0.994
6,2,0,0.01,0.99
6,3,0,0.0465,0.9535
6,4,0.0365,0.157,0.8065
7,1,0,0,1
7,2,0,0.158,0.842
7,3,0,0.9915,0.0085
7,4,0,1,0
8,1,0,0,1
8,2,0,0.0035,0.9965
8,3,0,0.9455,0.0545
8,4,0,1,0
9,1,0,0.022,0.978
9,2,0,0.8495,0.1505
9,3,0,0.9985,0.0015
9,4,0,1,0
10,1,0,0,1
10,2,0,0.1775,0.8225
10,3,0,0.9405,0.0595
10,4,0,0.994,0.006
