y,fzone,punt,kick,gofor
1,1,0.8535,0,0.1465
1,2,1,0,0
1,3,1,0,0
1,4,1,0,0
2,1,0.379,0,0.621
2,2,0.9975,0,0.0025
2,3,1,0,0
2,4,1,0,0
3,1,0.8855,0,0.1145
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.9425,0,0.0575
4,2,1,0,0
4,3,1,0,0
4,4,1,0,0
5,1,0.859,0,0.141
5,2,1,0,0
5,3,1,0,0
5,4,1,0,0
6,1,0.2075,0.0095,0.783
6,2,0.978,0.017,0.005
6,3,0.983,0.017,0
6,4,0.983,0.017,0
7,1,0,0.798,0.202
7,2,0,1,0
7,3,0,1,0
7,4,0,1,0
8,1,0,0.954,0.046
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,0.9995,0.0005
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.971,0.029
10,2,0,1,0
10,3,0,1,0
10,4,0,1,0
