y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.1495,0,0.8505
1,3,0.99,0,0.01
1,4,1,0,0
2,1,0,0,1
2,2,0.2765,0,0.7235
2,3,0.999,0,0.001
2,4,1,0,0
3,1,0.0085,0,0.9915
3,2,0.746,0,0.254
3,3,1,0,0
3,4,1,0,0
4,1,0,0,1
4,2,0.1415,0,0.8585
4,3,0.9985,0,0.0015
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.4715,0,0.5285
5,4,0.9965,0,0.0035
6,1,0,0.006,0.994
6,2,0,0.0145,0.9855
6,3,0.001,0.0545,0.9445
6,4,0.499,0.142,0.359
7,1,0,0.0045,0.9955
7,2,0,0.535,0.465
7,3,0,0.999,0.001
7,4,0,1,0
8,1,0,0,1
8,2,0,0.076,0.924
8,3,0,0.995,0.005
8,4,0,1,0
9,1,0,0.0645,0.9355
9,2,0,0.9375,0.0625
9,3,0,0.9995,0.0005
9,4,0,1,0
10,1,0,0,1
10,2,0,0.1965,0.8035
10,3,0,0.944,0.056
10,4,0,0.996,0.004
