y,fzone,punt,kick,gofor
1,1,1,0,0
1,2,1,0,0
1,3,1,0,0
1,4,1,0,0
2,1,0.9995,0,0.0005
2,2,1,0,0
2,3,1,0,0
2,4,1,0,0
3,1,0.977,0,0.023
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.179,0,0.821
4,2,0.485,0,0.515
4,3,0.817,0,0.183
4,4,0.9525,0,0.0475
5,1,0.072,0,0.928
5,2,0.227,0,0.773
5,3,0.5215,0,0.4785
5,4,0.7615,0,0.2385
6,1,0.2935,0.005,0.7015
6,2,0.572,0.007,0.421
6,3,0.812,0.0135,0.1745
6,4,0.913,0.021,0.066
7,1,0.022,0.1855,0.7925
7,2,0.0565,0.7775,0.166
7,3,0.066,0.9315,0.0025
7,4,0.0665,0.9335,0
8,1,0,0.1605,0.8395
8,2,0,0.5855,0.4145
8,3,0,0.9255,0.0745
8,4,0,0.9925,0.0075
9,1,0,0.568,0.432
9,2,0,0.8545,0.1455
9,3,0,0.962,0.038
9,4,0,0.987,0.013
10,1,0,0.6465,0.3535
10,2,0,0.8285,0.1715
10,3,0,0.9105,0.0895
10,4,0,0.945,0.055
