y,fzone,punt,kick,gofor
1,1,0.0025,0,0.9975
1,2,0.5165,0,0.4835
1,3,0.998,0,0.002
1,4,1,0,0
2,1,0.002,0,0.998
2,2,0.451,0,0.549
2,3,0.9995,0,0.0005
2,4,1,0,0
3,1,0.0105,0,0.9895
3,2,0.723,0,0.277
3,3,0.999,0,0.001
3,4,1,0,0
4,1,0,0,1
4,2,0.1075,0,0.8925
4,3,0.993,0,0.007
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.404,0,0.596
5,4,0.995,0,0.005
6,1,0,0.0095,0.9905
6,2,0,0.0285,0.9715
6,3,0.001,0.0915,0.9075
6,4,0.43,0.1965,0.3735
7,1,0,0.1655,0.8345
7,2,0,0.959,0.041
7,3,0,1,0
7,4,0,1,0
8,1,0,0.0035,0.9965
8,2,0,0.6455,0.3545
8,3,0,1,0
8,4,0,1,0
9,1,0,0.2385,0.7615
9,2,0,0.9895,0.0105
9,3,0,1,0
9,4,0,1,0
10,1,0,0,1
10,2,0,0.29,0.71
10,3,0,0.9645,0.0355
10,4,0,0.9975,0.0025
