y,fzone,punt,kick,gofor
1,1,0.9975,0,0.0025
1,2,1,0,0
1,3,1,0,0
1,4,1,0,0
2,1,1,0,0
2,2,1,0,0
2,3,1,0,0
2,4,1,0,0
3,1,1,0,0
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.028,0,0.972
4,2,0.9405,0,0.0595
4,3,1,0,0
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0,0,1
5,4,0.177,0,0.823
6,1,0,0.105,0.895
6,2,0,0.1955,0.8045
6,3,0,0.355,0.645
6,4,0,0.5215,0.4785
7,1,0,0.9955,0.0045
7,2,0,1,0
7,3,0,1,0
7,4,0,1,0
8,1,0,0.004,0.996
8,2,0,0.7065,0.2935
8,3,0,1,0
8,4,0,1,0
9,1,0,0.035,0.965
9,2,0,0.907,0.093
9,3,0,0.9995,0.0005
9,4,0,1,0
10,1,0,0,1
10,2,0,0.0945,0.9055
10,3,0,0.908,0.092
10,4,0,0.9915,0.0085
