y,fzone,punt,kick,gofor
1,1,0.082,0,0.918
1,2,0.9185,0,0.0815
1,3,1,0,0
1,4,1,0,0
2,1,0.157,0,0.843
2,2,0.978,0,0.022
2,3,1,0,0
2,4,1,0,0
3,1,0.6655,0,0.3345
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.404,0,0.596
4,2,0.9985,0,0.0015
4,3,1,0,0
4,4,1,0,0
5,1,0.0155,0,0.9845
5,2,0.8725,0,0.1275
5,3,1,0,0
5,4,1,0,0
6,1,0,0.008,0.992
6,2,0.0055,0.0235,0.971
6,3,0.9225,0.052,0.0255
6,4,0.948,0.052,0
7,1,0,0.282,0.718
7,2,0,0.985,0.015
7,3,0,1,0
7,4,0,1,0
8,1,0,0.1065,0.8935
8,2,0,0.9785,0.0215
8,3,0,1,0
8,4,0,1,0
9,1,0,0.8735,0.1265
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.169,0.831
10,2,0,0.981,0.019
10,3,0,1,0
10,4,0,1,0
