y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.045,0,0.955
1,3,0.9415,0,0.0585
1,4,1,0,0
2,1,0,0,1
2,2,0.0435,0,0.9565
2,3,0.965,0,0.035
2,4,1,0,0
3,1,0,0,1
3,2,0.146,0,0.854
3,3,0.995,0,0.005
3,4,1,0,0
4,1,0,0,1
4,2,0.001,0,0.999
4,3,0.828,0,0.172
4,4,0.9995,0,0.0005
5,1,0,0,1
5,2,0,0,1
5,3,0.036,0,0.964
5,4,0.914,0,0.086
6,1,0,0.007,0.993
6,2,0,0.02,0.98
6,3,0,0.0645,0.9355
6,4,0.1435,0.183,0.6735
7,1,0,0.0085,0.9915
7,2,0,0.642,0.358
7,3,0,0.9995,0.0005
7,4,0,1,0
8,1,0,0,1
8,2,0,0.0665,0.9335
8,3,0,0.994,0.006
8,4,0,1,0
9,1,0,0.0385,0.9615
9,2,0,0.8725,0.1275
9,3,0,0.998,0.002
9,4,0,1,0
10,1,0,0,1
10,2,0,0.075,0.925
10,3,0,0.879,0.121
10,4,0,0.9865,0.0135
