y,fzone,punt,kick,gofor
1,1,0.7515,0,0.2485
1,2,1,0,0
1,3,1,0,0
1,4,1,0,0
2,1,0.6235,0,0.3765
2,2,0.9995,0,0.0005
2,3,1,0,0
2,4,1,0,0
3,1,0.867,0,0.133
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.512,0,0.488
4,2,0.999,0,0.001
4,3,1,0,0
4,4,1,0,0
5,1,0.03,0,0.97
5,2,0.88,0,0.12
5,3,1,0,0
5,4,1,0,0
6,1,0,0.0115,0.9885
6,2,0.0355,0.0345,0.93
6,3,0.9265,0.054,0.0195
6,4,0.946,0.054,0
7,1,0,0.754,0.246
7,2,0,0.9995,0.0005
7,3,0,1,0
7,4,0,1,0
8,1,0,0.7,0.3
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,0.9875,0.0125
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.446,0.554
10,2,0,0.9985,0.0015
10,3,0,1,0
10,4,0,1,0
