y,fzone,punt,kick,gofor
1,1,0.2625,0,0.7375
1,2,0.976,0,0.024
1,3,1,0,0
1,4,1,0,0
2,1,0.1935,0,0.8065
2,2,0.9745,0,0.0255
2,3,1,0,0
2,4,1,0,0
3,1,0.435,0,0.565
3,2,0.995,0,0.005
3,3,1,0,0
3,4,1,0,0
4,1,0.08,0,0.92
4,2,0.9445,0,0.0555
4,3,1,0,0
4,4,1,0,0
5,1,0,0,1
5,2,0.191,0,0.809
5,3,0.9965,0,0.0035
5,4,1,0,0
6,1,0,0.0105,0.9895
6,2,0,0.0325,0.9675
6,3,0.4235,0.0865,0.49
6,4,0.897,0.1,0.003
7,1,0,0.561,0.439
7,2,0,0.9975,0.0025
7,3,0,1,0
7,4,0,1,0
8,1,0,0.3235,0.6765
8,2,0,0.997,0.003
8,3,0,1,0
8,4,0,1,0
9,1,0,0.918,0.082
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.1005,0.8995
10,2,0,0.9615,0.0385
10,3,0,0.9995,0.0005
10,4,0,1,0
