y,fzone,punt,kick,gofor
1,1,0.9885,0,0.0115
1,2,1,0,0
1,3,1,0,0
1,4,1,0,0
2,1,0.9915,0,0.0085
2,2,1,0,0
2,3,1,0,0
2,4,1,0,0
3,1,1,0,0
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.9995,0,0.0005
4,2,1,0,0
4,3,1,0,0
4,4,1,0,0
5,1,0.9945,0,0.0055
5,2,1,0,0
5,3,1,0,0
5,4,1,0,0
6,1,0.8465,0.005,0.1485
6,2,0.995,0.005,0
6,3,0.995,0.005,0
6,4,0.995,0.005,0
7,1,0,0.041,0.959
7,2,0.0505,0.73,0.2195
7,3,0.1005,0.899,0.0005
7,4,0.1005,0.8995,0
8,1,0,0,1
8,2,0,0.2005,0.7995
8,3,0,0.98,0.02
8,4,0,0.999,0.001
9,1,0,0.0385,0.9615
9,2,0,0.7015,0.2985
9,3,0,0.984,0.016
9,4,0,0.997,0.003
10,1,0,0,1
10,2,0,0.018,0.982
10,3,0,0.4025,0.5975
10,4,0,0.7905,0.2095
