y,fzone,punt,kick,gofor
1,1,0.0005,0,0.9995
1,2,0.27,0,0.73
1,3,0.996,0,0.004
1,4,1,0,0
2,1,0.001,0,0.999
2,2,0.382,0,0.618
2,3,0.9995,0,0.0005
2,4,1,0,0
3,1,0.02,0,0.98
3,2,0.856,0,0.144
3,3,1,0,0
3,4,1,0,0
4,1,0,0,1
4,2,0.348,0,0.652
4,3,0.9995,0,0.0005
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.7955,0,0.2045
5,4,0.9995,0,0.0005
6,1,0,0.0065,0.9935
6,2,0,0.018,0.982
6,3,0.0175,0.06,0.9225
6,4,0.7555,0.119,0.1255
7,1,0,0.0175,0.9825
7,2,0,0.7385,0.2615
7,3,0,0.9995,0.0005
7,4,0,1,0
8,1,0,0,1
8,2,0,0.339,0.661
8,3,0,0.9985,0.0015
8,4,0,1,0
9,1,0,0.204,0.796
9,2,0,0.989,0.011
9,3,0,1,0
9,4,0,1,0
10,1,0,0.0005,0.9995
10,2,0,0.4125,0.5875
10,3,0,0.9805,0.0195
10,4,0,0.9995,0.0005
