y,fzone,punt,kick,gofor
1,1,0.104,0,0.896
1,2,0.915,0,0.085
1,3,1,0,0
1,4,1,0,0
2,1,0.072,0,0.928
2,2,0.9215,0,0.0785
2,3,1,0,0
2,4,1,0,0
3,1,0.2295,0,0.7705
3,2,0.989,0,0.011
3,3,1,0,0
3,4,1,0,0
4,1,0.0155,0,0.9845
4,2,0.809,0,0.191
4,3,0.9995,0,0.0005
4,4,1,0,0
5,1,0,0,1
5,2,0.0295,0,0.9705
5,3,0.969,0,0.031
5,4,1,0,0
6,1,0,0.0095,0.9905
6,2,0,0.0305,0.9695
6,3,0.1345,0.094,0.7715
6,4,0.853,0.127,0.02
7,1,0,0.404,0.596
7,2,0,0.992,0.008
7,3,0,1,0
7,4,0,1,0
8,1,0,0.103,0.897
8,2,0,0.9775,0.0225
8,3,0,1,0
8,4,0,1,0
9,1,0,0.761,0.239
9,2,0,0.9995,0.0005
9,3,0,1,0
9,4,0,1,0
10,1,0,0.0215,0.9785
10,2,0,0.835,0.165
10,3,0,0.999,0.001
10,4,0,1,0
