y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.0005,0,0.9995
1,3,0.0145,0,0.9855
1,4,0.1445,0,0.8555
2,1,0,0,1
2,2,0,0,1
2,3,0.0025,0,0.9975
2,4,0.238,0,0.762
3,1,0,0,1
3,2,0,0,1
3,3,0.0005,0,0.9995
3,4,0.297,0,0.703
4,1,0,0,1
4,2,0,0,1
4,3,0,0,1
4,4,0.012,0,0.988
5,1,0,0,1
5,2,0,0,1
5,3,0,0,1
5,4,0.0005,0,0.9995
6,1,0,0.168,0.832
6,2,0,0.262,0.738
6,3,0,0.419,0.581
6,4,0,0.5685,0.4315
7,1,0,0.8915,0.1085
7,2,0,0.967,0.033
7,3,0,0.9965,0.0035
7,4,0,1,0
8,1,0,0.317,0.683
8,2,0,0.658,0.342
8,3,0,0.9105,0.0895
8,4,0,0.987,0.013
9,1,0,0.099,0.901
9,2,0,0.551,0.449
9,3,0,0.938,0.062
9,4,0,0.994,0.006
10,1,0,0,1
10,2,0,0.0015,0.9985
10,3,0,0.2295,0.7705
10,4,0,0.748,0.252
