y,fzone,punt,kick,gofor
1,1,0.972,0,0.028
1,2,0.998,0,0.002
1,3,1,0,0
1,4,1,0,0
2,1,0.9575,0,0.0425
2,2,0.9945,0,0.0055
2,3,1,0,0
2,4,1,0,0
3,1,0.9865,0,0.0135
3,2,0.9985,0,0.0015
3,3,1,0,0
3,4,1,0,0
4,1,0.956,0,0.044
4,2,0.996,0,0.004
4,3,0.999,0,0.001
4,4,1,0,0
5,1,0.7125,0,0.2875
5,2,0.995,0,0.005
5,3,0.9965,0,0.0035
5,4,0.997,0,0.003
6,1,0.086,0.0085,0.9055
6,2,0.934,0.014,0.052
6,3,0.982,0.014,0.004
6,4,0.983,0.014,0.003
7,1,0,0.474,0.526
7,2,0,0.9865,0.0135
7,3,0,1,0
7,4,0,1,0
8,1,0,0.4985,0.5015
8,2,0,0.9815,0.0185
8,3,0,1,0
8,4,0,1,0
9,1,0,0.9065,0.0935
9,2,0,0.9975,0.0025
9,3,0,1,0
9,4,0,1,0
10,1,0,0.372,0.628
10,2,0,0.97,0.03
10,3,0,0.9925,0.0075
10,4,0,0.998,0.002
