y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.006,0,0.994
1,3,0.578,0,0.422
1,4,0.9895,0,0.0105
2,1,0,0,1
2,2,0.0065,0,0.9935
2,3,0.763,0,0.237
2,4,1,0,0
3,1,0,0,1
3,2,0.0055,0,0.9945
3,3,0.864,0,0.136
3,4,0.9995,0,0.0005
4,1,0,0,1
4,2,0,0,1
4,3,0.042,0,0.958
4,4,0.8885,0,0.1115
5,1,0,0,1
5,2,0,0,1
5,3,0,0,1
5,4,0.148,0,0.852
6,1,0,0.0215,0.9785
6,2,0,0.0555,0.9445
6,3,0,0.1555,0.8445
6,4,0,0.3385,0.6615
7,1,0,0.4915,0.5085
7,2,0,0.9835,0.0165
7,3,0,1,0
7,4,0,1,0
8,1,0,0,1
8,2,0,0.3715,0.6285
8,3,0,0.995,0.005
8,4,0,1,0
9,1,0,0.0175,0.9825
9,2,0,0.8335,0.1665
9,3,0,0.9975,0.0025
9,4,0,1,0
10,1,0,0,1
10,2,0,0.004,0.996
10,3,0,0.704,0.296
10,4,0,0.97,0.03
