y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.0135,0,0.9865
1,3,0.8405,0,0.1595
1,4,0.9995,0,0.0005
2,1,0,0,1
2,2,0.0105,0,0.9895
2,3,0.9,0,0.1
2,4,1,0,0
3,1,0,0,1
3,2,0.0335,0,0.9665
3,3,0.9805,0,0.0195
3,4,1,0,0
4,1,0,0,1
4,2,0,0,1
4,3,0.4575,0,0.5425
4,4,0.996,0,0.004
5,1,0,0,1
5,2,0,0,1
5,3,0.002,0,0.998
5,4,0.633,0,0.367
6,1,0,0.0075,0.9925
6,2,0,0.0205,0.9795
6,3,0,0.0675,0.9325
6,4,0.029,0.195,0.776
7,1,0,0.0045,0.9955
7,2,0,0.53,0.47
7,3,0,0.9985,0.0015
7,4,0,1,0
8,1,0,0,1
8,2,0,0.007,0.993
8,3,0,0.955,0.045
8,4,0,1,0
9,1,0,0.0035,0.9965
9,2,0,0.668,0.332
9,3,0,0.9925,0.0075
9,4,0,0.9995,0.0005
10,1,0,0,1
10,2,0,0.0095,0.9905
10,3,0,0.713,0.287
10,4,0,0.968,0.032
