y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.0045,0,0.9955
1,3,0.6085,0,0.3915
1,4,0.994,0,0.006
2,1,0,0,1
2,2,0.007,0,0.993
2,3,0.8645,0,0.1355
2,4,1,0,0
3,1,0,0,1
3,2,0.0015,0,0.9985
3,3,0.8325,0,0.1675
3,4,0.999,0,0.001
4,1,0,0,1
4,2,0,0,1
4,3,0.0965,0,0.9035
4,4,0.9565,0,0.0435
5,1,0,0,1
5,2,0,0,1
5,3,0,0,1
5,4,0.351,0,0.649
6,1,0,0.0085,0.9915
6,2,0,0.027,0.973
6,3,0,0.085,0.915
6,4,0.005,0.225,0.77
7,1,0,0.0055,0.9945
7,2,0,0.5165,0.4835
7,3,0,0.998,0.002
7,4,0,1,0
8,1,0,0,1
8,2,0,0,1
8,3,0,0.751,0.249
8,4,0,0.9985,0.0015
9,1,0,0.0005,0.9995
9,2,0,0.3255,0.6745
9,3,0,0.964,0.036
9,4,0,0.9975,0.0025
10,1,0,0,1
10,2,0,0.0005,0.9995
10,3,0,0.421,0.579
10,4,0,0.902,0.098
