y,fzone,punt,kick,gofor
1,1,0.2325,0,0.7675
1,2,0.971,0,0.029
1,3,1,0,0
1,4,1,0,0
2,1,0.1615,0,0.8385
2,2,0.9675,0,0.0325
2,3,1,0,0
2,4,1,0,0
3,1,0.3845,0,0.6155
3,2,0.995,0,0.005
3,3,1,0,0
3,4,1,0,0
4,1,0.058,0,0.942
4,2,0.9355,0,0.0645
4,3,1,0,0
4,4,1,0,0
5,1,0,0,1
5,2,0.1575,0,0.8425
5,3,0.9965,0,0.0035
5,4,1,0,0
6,1,0,0.0095,0.9905
6,2,0,0.0295,0.9705
6,3,0.3815,0.084,0.5345
6,4,0.898,0.099,0.003
7,1,0,0.451,0.549
7,2,0,0.9945,0.0055
7,3,0,1,0
7,4,0,1,0
8,1,0,0.196,0.804
8,2,0,0.988,0.012
8,3,0,1,0
8,4,0,1,0
9,1,0,0.852,0.148
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.0465,0.9535
10,2,0,0.9165,0.0835
10,3,0,0.9995,0.0005
10,4,0,1,0
