y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.0075,0,0.9925
1,3,0.616,0,0.384
1,4,0.9865,0,0.0135
2,1,0,0,1
2,2,0,0,1
2,3,0.24,0,0.76
2,4,0.9815,0,0.0185
3,1,0,0,1
3,2,0,0,1
3,3,0.3175,0,0.6825
3,4,0.9915,0,0.0085
4,1,0,0,1
4,2,0,0,1
4,3,0.0005,0,0.9995
4,4,0.482,0,0.518
5,1,0,0,1
5,2,0,0,1
5,3,0,0,1
5,4,0.0435,0,0.9565
6,1,0,0.035,0.965
6,2,0,0.0855,0.9145
6,3,0,0.2195,0.7805
6,4,0,0.4045,0.5955
7,1,0,0.9865,0.0135
7,2,0,1,0
7,3,0,1,0
7,4,0,1,0
8,1,0,0.519,0.481
8,2,0,0.997,0.003
8,3,0,1,0
8,4,0,1,0
9,1,0,0.7075,0.2925
9,2,0,0.999,0.001
9,3,0,1,0
9,4,0,1,0
10,1,0,0.001,0.999
10,2,0,0.532,0.468
10,3,0,0.995,0.005
10,4,0,0.9995,0.0005
