y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.0515,0,0.9485
1,3,0.9455,0,0.0545
1,4,1,0,0
2,1,0,0,1
2,2,0.0215,0,0.9785
2,3,0.9405,0,0.0595
2,4,1,0,0
3,1,0,0,1
3,2,0.0625,0,0.9375
3,3,0.989,0,0.011
3,4,1,0,0
4,1,0,0,1
4,2,0,0,1
4,3,0.5885,0,0.4115
4,4,0.9975,0,0.0025
5,1,0,0,1
5,2,0,0,1
5,3,0.0085,0,0.9915
5,4,0.775,0,0.225
6,1,0,0.008,0.992
6,2,0,0.0225,0.9775
6,3,0,0.071,0.929
6,4,0.0645,0.2025,0.733
7,1,0,0.015,0.985
7,2,0,0.748,0.252
7,3,0,1,0
7,4,0,1,0
8,1,0,0,1
8,2,0,0.0915,0.9085
8,3,0,0.9965,0.0035
8,4,0,1,0
9,1,0,0.036,0.964
9,2,0,0.9015,0.0985
9,3,0,0.9995,0.0005
9,4,0,1,0
10,1,0,0,1
10,2,0,0.0635,0.9365
10,3,0,0.893,0.107
10,4,0,0.9895,0.0105
