y,fzone,punt,kick,gofor
1,1,0.5455,0,0.4545
1,2,0.9975,0,0.0025
1,3,1,0,0
1,4,1,0,0
2,1,0.3985,0,0.6015
2,2,0.994,0,0.006
2,3,1,0,0
2,4,1,0,0
3,1,0.6745,0,0.3255
3,2,0.9995,0,0.0005
3,3,1,0,0
3,4,1,0,0
4,1,0.2685,0,0.7315
4,2,0.991,0,0.009
4,3,1,0,0
4,4,1,0,0
5,1,0.005,0,0.995
5,2,0.587,0,0.413
5,3,0.9995,0,0.0005
5,4,1,0,0
6,1,0,0.0115,0.9885
6,2,0.002,0.034,0.964
6,3,0.7825,0.07,0.1475
6,4,0.9295,0.0705,0
7,1,0,0.7075,0.2925
7,2,0,0.999,0.001
7,3,0,1,0
7,4,0,1,0
8,1,0,0.6,0.4
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,0.9815,0.0185
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.334,0.666
10,2,0,0.9945,0.0055
10,3,0,1,0
10,4,0,1,0
