y,fzone,punt,kick,gofor
1,1,0.0035,0,0.9965
1,2,0.6115,0,0.3885
1,3,1,0,0
1,4,1,0,0
2,1,0.0155,0,0.9845
2,2,0.7685,0,0.2315
2,3,1,0,0
2,4,1,0,0
3,1,0.168,0,0.832
3,2,0.9905,0,0.0095
3,3,1,0,0
3,4,1,0,0
4,1,0.018,0,0.982
4,2,0.8905,0,0.1095
4,3,1,0,0
4,4,1,0,0
5,1,0,0,1
5,2,0.0675,0,0.9325
5,3,0.996,0,0.004
5,4,1,0,0
6,1,0,0.007,0.993
6,2,0,0.0195,0.9805
6,3,0.2855,0.06,0.6545
6,4,0.918,0.0775,0.0045
7,1,0,0.0485,0.9515
7,2,0,0.8775,0.1225
7,3,0,1,0
7,4,0,1,0
8,1,0,0.004,0.996
8,2,0,0.6725,0.3275
8,3,0,1,0
8,4,0,1,0
9,1,0,0.446,0.554
9,2,0,0.9985,0.0015
9,3,0,1,0
9,4,0,1,0
10,1,0,0.005,0.995
10,2,0,0.73,0.27
10,3,0,0.9965,0.0035
10,4,0,1,0
