y,fzone,punt,kick,gofor
1,1,0.3445,0,0.6555
1,2,0.989,0,0.011
1,3,1,0,0
1,4,1,0,0
2,1,0.252,0,0.748
2,2,0.9855,0,0.0145
2,3,1,0,0
2,4,1,0,0
3,1,0.5405,0,0.4595
3,2,0.9985,0,0.0015
3,3,1,0,0
3,4,1,0,0
4,1,0.144,0,0.856
4,2,0.979,0,0.021
4,3,1,0,0
4,4,1,0,0
5,1,0,0,1
5,2,0.379,0,0.621
5,3,0.9985,0,0.0015
5,4,1,0,0
6,1,0,0.0095,0.9905
6,2,0,0.032,0.968
6,3,0.604,0.081,0.315
6,4,0.911,0.0875,0.0015
7,1,0,0.5555,0.4445
7,2,0,0.998,0.002
7,3,0,1,0
7,4,0,1,0
8,1,0,0.342,0.658
8,2,0,0.9975,0.0025
8,3,0,1,0
8,4,0,1,0
9,1,0,0.9275,0.0725
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.1265,0.8735
10,2,0,0.9735,0.0265
10,3,0,0.9995,0.0005
10,4,0,1,0
