y,fzone,punt,kick,gofor
1,1,0.6225,0.0065,0.371
1,2,0.7105,0.007,0.2825
1,3,0.785,0.009,0.206
1,4,0.83,0.0115,0.1585
2,1,0.3825,0.03,0.5875
2,2,0.439,0.0305,0.5305
2,3,0.4845,0.049,0.4665
2,4,0.55,0.0515,0.3985
3,1,0.3415,0.052,0.6065
3,2,0.3685,0.0655,0.566
3,3,0.4095,0.0875,0.503
3,4,0.445,0.101,0.454
4,1,0.3105,0.123,0.5665
4,2,0.3435,0.1245,0.532
4,3,0.378,0.1605,0.4615
4,4,0.4035,0.192,0.4045
5,1,0.332,0.163,0.505
5,2,0.3555,0.178,0.4665
5,3,0.385,0.2065,0.4085
5,4,0.417,0.2345,0.3485
6,1,0.378,0.1895,0.4325
6,2,0.405,0.193,0.402
6,3,0.4265,0.2205,0.353
6,4,0.4595,0.2385,0.302
7,1,0.3265,0.311,0.3625
7,2,0.348,0.333,0.319
7,3,0.362,0.3625,0.2755
7,4,0.3885,0.3915,0.22
8,1,0,0.595,0.405
8,2,0,0.6395,0.3605
8,3,0,0.687,0.313
8,4,0,0.749,0.251
9,1,0,0.68,0.32
9,2,0,0.739,0.261
9,3,0,0.806,0.194
9,4,0,0.856,0.144
10,1,0,0.7485,0.2515
10,2,0,0.799,0.201
10,3,0,0.847,0.153
10,4,0,0.893,0.107
