y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.003,0,0.997
1,3,0.6475,0,0.3525
1,4,0.9645,0,0.0355
2,1,0,0,1
2,2,0.018,0,0.982
2,3,0.8895,0,0.1105
2,4,0.964,0,0.036
3,1,0.0005,0,0.9995
3,2,0.006,0,0.994
3,3,0.839,0,0.161
3,4,0.9685,0,0.0315
4,1,0.001,0,0.999
4,2,0.003,0,0.997
4,3,0.0355,0,0.9645
4,4,0.8425,0,0.1575
5,1,0,0,1
5,2,0.001,0,0.999
5,3,0.0025,0,0.9975
5,4,0.1435,0,0.8565
6,1,0,0.008,0.992
6,2,0,0.028,0.972
6,3,0.0005,0.083,0.9165
6,4,0.0025,0.216,0.7815
7,1,0,0.06,0.94
7,2,0,0.771,0.229
7,3,0,0.974,0.026
7,4,0,0.975,0.025
8,1,0,0.008,0.992
8,2,0,0.061,0.939
8,3,0,0.9495,0.0505
8,4,0,0.976,0.024
9,1,0,0.017,0.983
9,2,0,0.725,0.275
9,3,0,0.973,0.027
9,4,0,0.9785,0.0215
10,1,0,0,1
10,2,0,0.008,0.992
10,3,0,0.5715,0.4285
10,4,0,0.939,0.061
