y,fzone,punt,kick,gofor
1,1,0.0245,0,0.9755
1,2,0.6985,0,0.3015
1,3,1,0,0
1,4,1,0,0
2,1,0.008,0,0.992
2,2,0.614,0,0.386
2,3,0.9995,0,0.0005
2,4,1,0,0
3,1,0.0385,0,0.9615
3,2,0.8475,0,0.1525
3,3,1,0,0
3,4,1,0,0
4,1,0.0005,0,0.9995
4,2,0.3335,0,0.6665
4,3,0.999,0,0.001
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.7455,0,0.2545
5,4,0.9995,0,0.0005
6,1,0,0.0095,0.9905
6,2,0,0.029,0.971
6,3,0.016,0.09,0.894
6,4,0.715,0.159,0.126
7,1,0,0.2765,0.7235
7,2,0,0.98,0.02
7,3,0,1,0
7,4,0,1,0
8,1,0,0.0335,0.9665
8,2,0,0.9005,0.0995
8,3,0,1,0
8,4,0,1,0
9,1,0,0.532,0.468
9,2,0,0.999,0.001
9,3,0,1,0
9,4,0,1,0
10,1,0,0.002,0.998
10,2,0,0.6195,0.3805
10,3,0,0.991,0.009
10,4,0,1,0
