y,fzone,punt,kick,gofor
1,1,0.7705,0,0.2295
1,2,1,0,0
1,3,1,0,0
1,4,1,0,0
2,1,0.5985,0,0.4015
2,2,0.999,0,0.001
2,3,1,0,0
2,4,1,0,0
3,1,0.818,0,0.182
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.446,0,0.554
4,2,0.9965,0,0.0035
4,3,1,0,0
4,4,1,0,0
5,1,0.0225,0,0.9775
5,2,0.845,0,0.155
5,3,1,0,0
5,4,1,0,0
6,1,0,0.013,0.987
6,2,0.0375,0.036,0.9265
6,3,0.9225,0.055,0.0225
6,4,0.945,0.055,0
7,1,0,0.8185,0.1815
7,2,0,1,0
7,3,0,1,0
7,4,0,1,0
8,1,0,0.824,0.176
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,0.9965,0.0035
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.627,0.373
10,2,0,0.9995,0.0005
10,3,0,1,0
10,4,0,1,0
