y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.037,0,0.963
1,3,0.68,0,0.32
1,4,0.992,0,0.008
2,1,0.0005,0,0.9995
2,2,0.094,0,0.906
2,3,0.9645,0,0.0355
2,4,1,0,0
3,1,0,0,1
3,2,0.0225,0,0.9775
3,3,0.953,0,0.047
3,4,0.9995,0,0.0005
4,1,0,0,1
4,2,0,0,1
4,3,0.038,0,0.962
4,4,0.862,0,0.138
5,1,0,0,1
5,2,0,0,1
5,3,0,0,1
5,4,0.079,0,0.921
6,1,0,0.007,0.993
6,2,0,0.02,0.98
6,3,0,0.0555,0.9445
6,4,0,0.1445,0.8555
7,1,0,0.021,0.979
7,2,0,0.087,0.913
7,3,0,0.441,0.559
7,4,0,0.883,0.117
8,1,0,0,1
8,2,0,0.0025,0.9975
8,3,0,0.0675,0.9325
8,4,0,0.4065,0.5935
9,1,0,0,1
9,2,0,0.018,0.982
9,3,0,0.3795,0.6205
9,4,0,0.8205,0.1795
10,1,0,0,1
10,2,0,0,1
10,3,0,0.052,0.948
10,4,0,0.4,0.6
