y,fzone,punt,kick,gofor
1,1,0.0005,0,0.9995
1,2,0.207,0,0.793
1,3,0.986,0,0.014
1,4,1,0,0
2,1,0,0,1
2,2,0.178,0,0.822
2,3,0.9965,0,0.0035
2,4,1,0,0
3,1,0,0,1
3,2,0.3645,0,0.6355
3,3,0.999,0,0.001
3,4,1,0,0
4,1,0,0,1
4,2,0.001,0,0.999
4,3,0.853,0,0.147
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.0245,0,0.9755
5,4,0.876,0,0.124
6,1,0,0.008,0.992
6,2,0,0.0255,0.9745
6,3,0,0.0845,0.9155
6,4,0.0815,0.215,0.7035
7,1,0,0.0195,0.9805
7,2,0,0.7595,0.2405
7,3,0,0.9995,0.0005
7,4,0,1,0
8,1,0,0,1
8,2,0,0.0215,0.9785
8,3,0,0.9825,0.0175
8,4,0,1,0
9,1,0,0.005,0.995
9,2,0,0.7365,0.2635
9,3,0,0.995,0.005
9,4,0,1,0
10,1,0,0,1
10,2,0,0.0105,0.9895
10,3,0,0.7145,0.2855
10,4,0,0.967,0.033
