y,fzone,punt,kick,gofor
1,1,0.9795,0,0.0205
1,2,1,0,0
1,3,1,0,0
1,4,1,0,0
2,1,0.9515,0,0.0485
2,2,1,0,0
2,3,1,0,0
2,4,1,0,0
3,1,0.993,0,0.007
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.924,0,0.076
4,2,1,0,0
4,3,1,0,0
4,4,1,0,0
5,1,0.465,0,0.535
5,2,0.9945,0,0.0055
5,3,1,0,0
5,4,1,0,0
6,1,0.0075,0.014,0.9785
6,2,0.6785,0.0285,0.293
6,3,0.968,0.029,0.003
6,4,0.9695,0.029,0.0015
7,1,0,0.8995,0.1005
7,2,0,1,0
7,3,0,1,0
7,4,0,1,0
8,1,0,0.9405,0.0595
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,0.9995,0.0005
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.8805,0.1195
10,2,0,1,0
10,3,0,1,0
10,4,0,1,0
