y,fzone,punt,kick,gofor
1,1,0.3475,0,0.6525
1,2,0.983,0,0.017
1,3,1,0,0
1,4,1,0,0
2,1,0.204,0,0.796
2,2,0.969,0,0.031
2,3,1,0,0
2,4,1,0,0
3,1,0.4165,0,0.5835
3,2,0.9945,0,0.0055
3,3,1,0,0
3,4,1,0,0
4,1,0.093,0,0.907
4,2,0.9435,0,0.0565
4,3,1,0,0
4,4,1,0,0
5,1,0,0,1
5,2,0.2925,0,0.7075
5,3,0.998,0,0.002
5,4,1,0,0
6,1,0,0.01,0.99
6,2,0,0.032,0.968
6,3,0.569,0.0825,0.3485
6,4,0.9085,0.0895,0.002
7,1,0,0.582,0.418
7,2,0,0.9975,0.0025
7,3,0,1,0
7,4,0,1,0
8,1,0,0.4115,0.5885
8,2,0,0.9975,0.0025
8,3,0,1,0
8,4,0,1,0
9,1,0,0.9435,0.0565
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.1655,0.8345
10,2,0,0.98,0.02
10,3,0,1,0
10,4,0,1,0
