y,fzone,punt,kick,gofor
1,1,0.0005,0,0.9995
1,2,0.1725,0,0.8275
1,3,0.9815,0,0.0185
1,4,1,0,0
2,1,0,0,1
2,2,0.1445,0,0.8555
2,3,0.9945,0,0.0055
2,4,1,0,0
3,1,0,0,1
3,2,0.314,0,0.686
3,3,0.9985,0,0.0015
3,4,1,0,0
4,1,0,0,1
4,2,0.0005,0,0.9995
4,3,0.8165,0,0.1835
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.0215,0,0.9785
5,4,0.8545,0,0.1455
6,1,0,0.008,0.992
6,2,0,0.025,0.975
6,3,0,0.084,0.916
6,4,0.0725,0.216,0.7115
7,1,0,0.016,0.984
7,2,0,0.7215,0.2785
7,3,0,0.9995,0.0005
7,4,0,1,0
8,1,0,0,1
8,2,0,0.0175,0.9825
8,3,0,0.972,0.028
8,4,0,1,0
9,1,0,0.0035,0.9965
9,2,0,0.683,0.317
9,3,0,0.993,0.007
9,4,0,1,0
10,1,0,0,1
10,2,0,0.0065,0.9935
10,3,0,0.683,0.317
10,4,0,0.962,0.038
