y,fzone,punt,kick,gofor
1,1,0.006,0,0.994
1,2,0.678,0,0.322
1,3,1,0,0
1,4,1,0,0
2,1,0.0405,0,0.9595
2,2,0.924,0,0.076
2,3,1,0,0
2,4,1,0,0
3,1,0.7965,0,0.2035
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.9835,0,0.0165
4,2,1,0,0
4,3,1,0,0
4,4,1,0,0
5,1,0.7715,0,0.2285
5,2,1,0,0
5,3,1,0,0
5,4,1,0,0
6,1,0.0105,0.0095,0.98
6,2,0.807,0.024,0.169
6,3,0.9755,0.0245,0
6,4,0.9755,0.0245,0
7,1,0,0.6065,0.3935
7,2,0,0.998,0.002
7,3,0,1,0
7,4,0,1,0
8,1,0,0.481,0.519
8,2,0,0.999,0.001
8,3,0,1,0
8,4,0,1,0
9,1,0,0.9625,0.0375
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.4345,0.5655
10,2,0,0.996,0.004
10,3,0,1,0
10,4,0,1,0
