y,fzone,punt,kick,gofor
1,1,0.034,0,0.966
1,2,0.728,0,0.272
1,3,1,0,0
1,4,1,0,0
2,1,0.01,0,0.99
2,2,0.628,0,0.372
2,3,0.9995,0,0.0005
2,4,1,0,0
3,1,0.0435,0,0.9565
3,2,0.8665,0,0.1335
3,3,1,0,0
3,4,1,0,0
4,1,0.0005,0,0.9995
4,2,0.391,0,0.609
4,3,0.999,0,0.001
4,4,1,0,0
5,1,0,0,1
5,2,0.001,0,0.999
5,3,0.8385,0,0.1615
5,4,0.9995,0,0.0005
6,1,0,0.0095,0.9905
6,2,0,0.0275,0.9725
6,3,0.042,0.089,0.869
6,4,0.7855,0.141,0.0735
7,1,0,0.304,0.696
7,2,0,0.981,0.019
7,3,0,1,0
7,4,0,1,0
8,1,0,0.061,0.939
8,2,0,0.931,0.069
8,3,0,1,0
8,4,0,1,0
9,1,0,0.645,0.355
9,2,0,0.999,0.001
9,3,0,1,0
9,4,0,1,0
10,1,0,0.006,0.994
10,2,0,0.72,0.28
10,3,0,0.9945,0.0055
10,4,0,1,0
