y,fzone,punt,kick,gofor
1,1,0.011,0,0.989
1,2,0.667,0,0.333
1,3,1,0,0
1,4,1,0,0
2,1,0.007,0,0.993
2,2,0.6355,0,0.3645
2,3,0.9995,0,0.0005
2,4,1,0,0
3,1,0.0335,0,0.9665
3,2,0.884,0,0.116
3,3,1,0,0
3,4,1,0,0
4,1,0,0,1
4,2,0.273,0,0.727
4,3,0.999,0,0.001
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.618,0,0.382
5,4,0.998,0,0.002
6,1,0,0.0095,0.9905
6,2,0,0.025,0.975
6,3,0.002,0.0865,0.9115
6,4,0.5885,0.171,0.2405
7,1,0,0.1505,0.8495
7,2,0,0.9585,0.0415
7,3,0,1,0
7,4,0,1,0
8,1,0,0.0045,0.9955
8,2,0,0.6775,0.3225
8,3,0,1,0
8,4,0,1,0
9,1,0,0.2755,0.7245
9,2,0,0.992,0.008
9,3,0,1,0
9,4,0,1,0
10,1,0,0,1
10,2,0,0.3465,0.6535
10,3,0,0.9725,0.0275
10,4,0,0.9985,0.0015
