y,fzone,punt,kick,gofor
1,1,0.009,0,0.991
1,2,0.641,0,0.359
1,3,1,0,0
1,4,1,0,0
2,1,0.006,0,0.994
2,2,0.6125,0,0.3875
2,3,0.9995,0,0.0005
2,4,1,0,0
3,1,0.0255,0,0.9745
3,2,0.8635,0,0.1365
3,3,1,0,0
3,4,1,0,0
4,1,0,0,1
4,2,0.233,0,0.767
4,3,0.9985,0,0.0015
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.575,0,0.425
5,4,0.997,0,0.003
6,1,0,0.009,0.991
6,2,0,0.025,0.975
6,3,0.0015,0.086,0.9125
6,4,0.5535,0.179,0.2675
7,1,0,0.14,0.86
7,2,0,0.952,0.048
7,3,0,1,0
7,4,0,1,0
8,1,0,0.003,0.997
8,2,0,0.6385,0.3615
8,3,0,1,0
8,4,0,1,0
9,1,0,0.2495,0.7505
9,2,0,0.9905,0.0095
9,3,0,1,0
9,4,0,1,0
10,1,0,0,1
10,2,0,0.314,0.686
10,3,0,0.967,0.033
10,4,0,0.9975,0.0025
