y,fzone,punt,kick,gofor
1,1,0.4085,0,0.5915
1,2,0.994,0,0.006
1,3,1,0,0
1,4,1,0,0
2,1,0.306,0,0.694
2,2,0.9905,0,0.0095
2,3,1,0,0
2,4,1,0,0
3,1,0.611,0,0.389
3,2,0.9995,0,0.0005
3,3,1,0,0
3,4,1,0,0
4,1,0.195,0,0.805
4,2,0.9865,0,0.0135
4,3,1,0,0
4,4,1,0,0
5,1,0.0005,0,0.9995
5,2,0.4625,0,0.5375
5,3,0.999,0,0.001
5,4,1,0,0
6,1,0,0.01,0.99
6,2,0,0.0325,0.9675
6,3,0.678,0.076,0.246
6,4,0.921,0.0785,0.0005
7,1,0,0.602,0.398
7,2,0,0.999,0.001
7,3,0,1,0
7,4,0,1,0
8,1,0,0.4045,0.5955
8,2,0,0.9985,0.0015
8,3,0,1,0
8,4,0,1,0
9,1,0,0.9445,0.0555
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.169,0.831
10,2,0,0.9805,0.0195
10,3,0,1,0
10,4,0,1,0
