y,fzone,punt,kick,gofor
1,1,0.088,0,0.912
1,2,0.9025,0,0.0975
1,3,1,0,0
1,4,1,0,0
2,1,0.061,0,0.939
2,2,0.9065,0,0.0935
2,3,1,0,0
2,4,1,0,0
3,1,0.1985,0,0.8015
3,2,0.9875,0,0.0125
3,3,1,0,0
3,4,1,0,0
4,1,0.0135,0,0.9865
4,2,0.785,0,0.215
4,3,0.9995,0,0.0005
4,4,1,0,0
5,1,0,0,1
5,2,0.0205,0,0.9795
5,3,0.967,0,0.033
5,4,1,0,0
6,1,0,0.0095,0.9905
6,2,0,0.0295,0.9705
6,3,0.1245,0.0915,0.784
6,4,0.854,0.1255,0.0205
7,1,0,0.355,0.645
7,2,0,0.9885,0.0115
7,3,0,1,0
7,4,0,1,0
8,1,0,0.0795,0.9205
8,2,0,0.964,0.036
8,3,0,1,0
8,4,0,1,0
9,1,0,0.7135,0.2865
9,2,0,0.9995,0.0005
9,3,0,1,0
9,4,0,1,0
10,1,0,0.015,0.985
10,2,0,0.799,0.201
10,3,0,0.998,0.002
10,4,0,1,0
