y,fzone,punt,kick,gofor
1,1,0.006,0,0.994
1,2,0.601,0,0.399
1,3,0.9995,0,0.0005
1,4,1,0,0
2,1,0.004,0,0.996
2,2,0.5685,0,0.4315
2,3,0.9995,0,0.0005
2,4,1,0,0
3,1,0.02,0,0.98
3,2,0.8315,0,0.1685
3,3,1,0,0
3,4,1,0,0
4,1,0,0,1
4,2,0.183,0,0.817
4,3,0.9975,0,0.0025
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.5095,0,0.4905
5,4,0.9965,0,0.0035
6,1,0,0.009,0.991
6,2,0,0.0245,0.9755
6,3,0.0015,0.086,0.9125
6,4,0.5065,0.185,0.3085
7,1,0,0.122,0.878
7,2,0,0.947,0.053
7,3,0,1,0
7,4,0,1,0
8,1,0,0.001,0.999
8,2,0,0.587,0.413
8,3,0,1,0
8,4,0,1,0
9,1,0,0.2085,0.7915
9,2,0,0.9875,0.0125
9,3,0,1,0
9,4,0,1,0
10,1,0,0,1
10,2,0,0.272,0.728
10,3,0,0.9595,0.0405
10,4,0,0.9975,0.0025
