y,fzone,punt,kick,gofor
1,1,0.0005,0,0.9995
1,2,0.2835,0,0.7165
1,3,0.9815,0,0.0185
1,4,0.9985,0,0.0015
2,1,0.0005,0,0.9995
2,2,0.2525,0,0.7475
2,3,0.995,0,0.005
2,4,1,0,0
3,1,0.002,0,0.998
3,2,0.4805,0,0.5195
3,3,0.999,0,0.001
3,4,1,0,0
4,1,0,0,1
4,2,0.0035,0,0.9965
4,3,0.933,0,0.067
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.067,0,0.933
5,4,0.941,0,0.059
6,1,0,0.008,0.992
6,2,0,0.025,0.975
6,3,0,0.084,0.916
6,4,0.138,0.2115,0.6505
7,1,0,0.029,0.971
7,2,0,0.813,0.187
7,3,0,1,0
7,4,0,1,0
8,1,0,0,1
8,2,0,0.0775,0.9225
8,3,0,0.9925,0.0075
8,4,0,1,0
9,1,0,0.018,0.982
9,2,0,0.845,0.155
9,3,0,0.9985,0.0015
9,4,0,1,0
10,1,0,0,1
10,2,0,0.034,0.966
10,3,0,0.808,0.192
10,4,0,0.979,0.021
