y,fzone,punt,kick,gofor
1,1,0.9475,0,0.0525
1,2,1,0,0
1,3,1,0,0
1,4,1,0,0
2,1,0.868,0,0.132
2,2,1,0,0
2,3,1,0,0
2,4,1,0,0
3,1,0.9525,0,0.0475
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.696,0,0.304
4,2,0.9995,0,0.0005
4,3,1,0,0
4,4,1,0,0
5,1,0.1215,0,0.8785
5,2,0.9705,0,0.0295
5,3,1,0,0
5,4,1,0,0
6,1,0.0005,0.0135,0.986
6,2,0.241,0.0345,0.7245
6,3,0.953,0.0465,0.0005
6,4,0.9535,0.0465,0
7,1,0,0.878,0.122
7,2,0,1,0
7,3,0,1,0
7,4,0,1,0
8,1,0,0.928,0.072
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,0.9995,0.0005
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.847,0.153
10,2,0,1,0
10,3,0,1,0
10,4,0,1,0
