y,fzone,punt,kick,gofor
1,1,0.0235,0,0.9765
1,2,0.3645,0,0.6355
1,3,0.895,0,0.105
1,4,0.991,0,0.009
2,1,0,0,1
2,2,0.0005,0,0.9995
2,3,0.0775,0,0.9225
2,4,0.635,0,0.365
3,1,0,0,1
3,2,0.003,0,0.997
3,3,0.0205,0,0.9795
3,4,0.9385,0,0.0615
4,1,0,0,1
4,2,0,0,1
4,3,0.003,0,0.997
4,4,0.496,0,0.504
5,1,0,0,1
5,2,0,0,1
5,3,0.0015,0,0.9985
5,4,0.1475,0,0.8525
6,1,0,0.0085,0.9915
6,2,0,0.029,0.971
6,3,0,0.0875,0.9125
6,4,0.001,0.228,0.771
7,1,0,0.0235,0.9765
7,2,0,0.7285,0.2715
7,3,0,0.983,0.017
7,4,0,0.999,0.001
8,1,0,0,1
8,2,0,0.022,0.978
8,3,0,0.955,0.045
8,4,0,0.993,0.007
9,1,0,0.0055,0.9945
9,2,0,0.678,0.322
9,3,0,0.9845,0.0155
9,4,0,0.998,0.002
10,1,0,0,1
10,2,0,0.0065,0.9935
10,3,0,0.681,0.319
10,4,0,0.958,0.042
