y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.0105,0,0.9895
1,3,0.8215,0,0.1785
1,4,0.999,0,0.001
2,1,0,0,1
2,2,0,0,1
2,3,0.537,0,0.463
2,4,0.997,0,0.003
3,1,0,0,1
3,2,0,0,1
3,3,0.616,0,0.384
3,4,0.997,0,0.003
4,1,0,0,1
4,2,0,0,1
4,3,0.0505,0,0.9495
4,4,0.9065,0,0.0935
5,1,0,0,1
5,2,0,0,1
5,3,0,0,1
5,4,0.311,0,0.689
6,1,0,0.008,0.992
6,2,0,0.028,0.972
6,3,0,0.1025,0.8975
6,4,0.0085,0.2645,0.727
7,1,0,0.4145,0.5855
7,2,0,0.9955,0.0045
7,3,0,1,0
7,4,0,1,0
8,1,0,0.119,0.881
8,2,0,0.979,0.021
8,3,0,1,0
8,4,0,1,0
9,1,0,0.7635,0.2365
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.018,0.982
10,2,0,0.9035,0.0965
10,3,0,0.9995,0.0005
10,4,0,1,0
