y,fzone,punt,kick,gofor
1,1,0.0055,0,0.9945
1,2,0.575,0,0.425
1,3,0.999,0,0.001
1,4,1,0,0
2,1,0.0035,0,0.9965
2,2,0.4775,0,0.5225
2,3,0.9995,0,0.0005
2,4,1,0,0
3,1,0.02,0,0.98
3,2,0.7685,0,0.2315
3,3,1,0,0
3,4,1,0,0
4,1,0.0005,0,0.9995
4,2,0.353,0,0.647
4,3,0.9985,0,0.0015
4,4,1,0,0
5,1,0,0,1
5,2,0.001,0,0.999
5,3,0.833,0,0.167
5,4,0.9995,0,0.0005
6,1,0,0.008,0.992
6,2,0,0.023,0.977
6,3,0.051,0.074,0.875
6,4,0.8115,0.1225,0.066
7,1,0,0.126,0.874
7,2,0,0.96,0.04
7,3,0,1,0
7,4,0,1,0
8,1,0,0.0205,0.9795
8,2,0,0.9045,0.0955
8,3,0,1,0
8,4,0,1,0
9,1,0,0.6015,0.3985
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.013,0.987
10,2,0,0.8,0.2
10,3,0,0.999,0.001
10,4,0,1,0
