y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.0065,0,0.9935
1,3,0.723,0,0.277
1,4,0.995,0,0.005
2,1,0,0,1
2,2,0.001,0,0.999
2,3,0.7445,0,0.2555
2,4,1,0,0
3,1,0,0,1
3,2,0.005,0,0.995
3,3,0.895,0,0.105
3,4,0.9995,0,0.0005
4,1,0,0,1
4,2,0,0,1
4,3,0.11,0,0.89
4,4,0.9705,0,0.0295
5,1,0,0,1
5,2,0,0,1
5,3,0,0,1
5,4,0.296,0,0.704
6,1,0,0.0125,0.9875
6,2,0,0.0335,0.9665
6,3,0,0.113,0.887
6,4,0.0035,0.282,0.7145
7,1,0,0.2435,0.7565
7,2,0,0.928,0.072
7,3,0,1,0
7,4,0,1,0
8,1,0,0.002,0.998
8,2,0,0.394,0.606
8,3,0,0.9945,0.0055
8,4,0,1,0
9,1,0,0.057,0.943
9,2,0,0.911,0.089
9,3,0,0.9995,0.0005
9,4,0,1,0
10,1,0,0,1
10,2,0,0.0455,0.9545
10,3,0,0.8485,0.1515
10,4,0,0.9855,0.0145
