y,fzone,punt,kick,gofor
1,1,0.979,0,0.021
1,2,0.983,0,0.017
1,3,0.9875,0,0.0125
1,4,0.9965,0,0.0035
2,1,0.98,0,0.02
2,2,0.987,0,0.013
2,3,0.988,0,0.012
2,4,0.993,0,0.007
3,1,0.987,0,0.013
3,2,0.989,0,0.011
3,3,0.991,0,0.009
3,4,0.995,0,0.005
4,1,0.9815,0,0.0185
4,2,0.987,0,0.013
4,3,0.989,0,0.011
4,4,0.992,0,0.008
5,1,0.9345,0,0.0655
5,2,0.9905,0,0.0095
5,3,0.9915,0,0.0085
5,4,0.9925,0,0.0075
6,1,0.5315,0,0.4685
6,2,0.9945,0,0.0055
6,3,0.995,0,0.005
6,4,0.995,0,0.005
7,1,0.001,0,0.999
7,2,0.147,0,0.853
7,3,0.974,0,0.026
7,4,0.996,0,0.004
8,1,0,0,1
8,2,0,0,1
8,3,0,0,1
8,4,0,0,1
9,1,0,0.0015,0.9985
9,2,0,0.0015,0.9985
9,3,0,0.0015,0.9985
9,4,0,0.0015,0.9985
10,1,0,0.0015,0.9985
10,2,0,0.0015,0.9985
10,3,0,0.002,0.998
10,4,0,0.0025,0.9975
