y,fzone,punt,kick,gofor
1,1,0.4335,0,0.5665
1,2,0.994,0,0.006
1,3,1,0,0
1,4,1,0,0
2,1,0.3095,0,0.6905
2,2,0.9905,0,0.0095
2,3,1,0,0
2,4,1,0,0
3,1,0.6065,0,0.3935
3,2,0.9995,0,0.0005
3,3,1,0,0
3,4,1,0,0
4,1,0.1895,0,0.8105
4,2,0.9865,0,0.0135
4,3,1,0,0
4,4,1,0,0
5,1,0.0005,0,0.9995
5,2,0.467,0,0.533
5,3,0.9995,0,0.0005
5,4,1,0,0
6,1,0,0.01,0.99
6,2,0.0005,0.0315,0.968
6,3,0.6885,0.074,0.2375
6,4,0.9235,0.076,0.0005
7,1,0,0.5935,0.4065
7,2,0,0.9975,0.0025
7,3,0,1,0
7,4,0,1,0
8,1,0,0.401,0.599
8,2,0,0.999,0.001
8,3,0,1,0
8,4,0,1,0
9,1,0,0.941,0.059
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.1565,0.8435
10,2,0,0.979,0.021
10,3,0,0.9995,0.0005
10,4,0,1,0
