y,fzone,punt,kick,gofor
1,1,0.0005,0,0.9995
1,2,0.176,0,0.824
1,3,0.9775,0,0.0225
1,4,1,0,0
2,1,0.0005,0,0.9995
2,2,0.1745,0,0.8255
2,3,0.993,0,0.007
2,4,1,0,0
3,1,0,0,1
3,2,0.335,0,0.665
3,3,0.9985,0,0.0015
3,4,1,0,0
4,1,0,0,1
4,2,0.0005,0,0.9995
4,3,0.7175,0,0.2825
4,4,0.9995,0,0.0005
5,1,0,0,1
5,2,0,0,1
5,3,0.0055,0,0.9945
5,4,0.7225,0,0.2775
6,1,0,0.01,0.99
6,2,0,0.031,0.969
6,3,0,0.098,0.902
6,4,0.0215,0.244,0.7345
7,1,0,0.0165,0.9835
7,2,0,0.7735,0.2265
7,3,0,1,0
7,4,0,1,0
8,1,0,0,1
8,2,0,0.002,0.998
8,3,0,0.9455,0.0545
8,4,0,1,0
9,1,0,0.0005,0.9995
9,2,0,0.522,0.478
9,3,0,0.9875,0.0125
9,4,0,0.9995,0.0005
10,1,0,0,1
10,2,0,0.001,0.999
10,3,0,0.552,0.448
10,4,0,0.946,0.054
