y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.006,0,0.994
1,3,0.7065,0,0.2935
1,4,0.9965,0,0.0035
2,1,0,0,1
2,2,0.0485,0,0.9515
2,3,0.9645,0,0.0355
2,4,1,0,0
3,1,0,0,1
3,2,0.0865,0,0.9135
3,3,0.9945,0,0.0055
3,4,1,0,0
4,1,0,0,1
4,2,0,0,1
4,3,0.405,0,0.595
4,4,0.996,0,0.004
5,1,0,0,1
5,2,0,0,1
5,3,0.002,0,0.998
5,4,0.5645,0,0.4355
6,1,0,0.008,0.992
6,2,0,0.0255,0.9745
6,3,0,0.086,0.914
6,4,0.0135,0.223,0.7635
7,1,0,0.007,0.993
7,2,0,0.5805,0.4195
7,3,0,0.9985,0.0015
7,4,0,1,0
8,1,0,0,1
8,2,0,0,1
8,3,0,0.826,0.174
8,4,0,0.9985,0.0015
9,1,0,0.0005,0.9995
9,2,0,0.393,0.607
9,3,0,0.9775,0.0225
9,4,0,0.999,0.001
10,1,0,0,1
10,2,0,0.0005,0.9995
10,3,0,0.4595,0.5405
10,4,0,0.9145,0.0855
