y,fzone,punt,kick,gofor
1,1,0.0005,0,0.9995
1,2,0.329,0,0.671
1,3,0.997,0,0.003
1,4,1,0,0
2,1,0.0005,0,0.9995
2,2,0.2905,0,0.7095
2,3,0.9985,0,0.0015
2,4,1,0,0
3,1,0.0025,0,0.9975
3,2,0.5575,0,0.4425
3,3,0.999,0,0.001
3,4,1,0,0
4,1,0,0,1
4,2,0.011,0,0.989
4,3,0.9655,0,0.0345
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.1065,0,0.8935
5,4,0.965,0,0.035
6,1,0,0.008,0.992
6,2,0,0.0255,0.9745
6,3,0,0.0845,0.9155
6,4,0.174,0.2085,0.6175
7,1,0,0.0365,0.9635
7,2,0,0.843,0.157
7,3,0,1,0
7,4,0,1,0
8,1,0,0,1
8,2,0,0.1225,0.8775
8,3,0,0.997,0.003
8,4,0,1,0
9,1,0,0.03,0.97
9,2,0,0.8875,0.1125
9,3,0,0.9995,0.0005
9,4,0,1,0
10,1,0,0,1
10,2,0,0.048,0.952
10,3,0,0.847,0.153
10,4,0,0.9825,0.0175
