y,fzone,punt,kick,gofor
1,1,0.0005,0,0.9995
1,2,0.1855,0,0.8145
1,3,0.9625,0,0.0375
1,4,0.996,0,0.004
2,1,0.0015,0,0.9985
2,2,0.1775,0,0.8225
2,3,0.9815,0,0.0185
2,4,0.9985,0,0.0015
3,1,0,0,1
3,2,0.3305,0,0.6695
3,3,0.9915,0,0.0085
3,4,1,0,0
4,1,0,0,1
4,2,0.001,0,0.999
4,3,0.691,0,0.309
4,4,0.998,0,0.002
5,1,0,0,1
5,2,0,0,1
5,3,0.0085,0,0.9915
5,4,0.696,0,0.304
6,1,0,0.009,0.991
6,2,0,0.0275,0.9725
6,3,0,0.088,0.912
6,4,0.0235,0.2315,0.745
7,1,0,0.014,0.986
7,2,0,0.698,0.302
7,3,0,0.9955,0.0045
7,4,0,1,0
8,1,0,0,1
8,2,0,0.005,0.995
8,3,0,0.928,0.072
8,4,0,0.9985,0.0015
9,1,0,0.001,0.999
9,2,0,0.545,0.455
9,3,0,0.982,0.018
9,4,0,0.9985,0.0015
10,1,0,0,1
10,2,0,0.0015,0.9985
10,3,0,0.5795,0.4205
10,4,0,0.948,0.052
