y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.051,0,0.949
1,3,0.9435,0,0.0565
1,4,1,0,0
2,1,0,0,1
2,2,0.0505,0,0.9495
2,3,0.976,0,0.024
2,4,1,0,0
3,1,0,0,1
3,2,0.245,0,0.755
3,3,0.9975,0,0.0025
3,4,1,0,0
4,1,0,0,1
4,2,0.0015,0,0.9985
4,3,0.8645,0,0.1355
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.0675,0,0.9325
5,4,0.927,0,0.073
6,1,0,0.007,0.993
6,2,0,0.02,0.98
6,3,0,0.0635,0.9365
6,4,0.1575,0.183,0.6595
7,1,0,0.0215,0.9785
7,2,0,0.716,0.284
7,3,0,0.9995,0.0005
7,4,0,1,0
8,1,0,0,1
8,2,0,0.1515,0.8485
8,3,0,0.994,0.006
8,4,0,1,0
9,1,0,0.0515,0.9485
9,2,0,0.924,0.076
9,3,0,0.9995,0.0005
9,4,0,1,0
10,1,0,0,1
10,2,0,0.082,0.918
10,3,0,0.8955,0.1045
10,4,0,0.989,0.011
