y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.004,0,0.996
1,3,0.2965,0,0.7035
1,4,0.911,0,0.089
2,1,0,0,1
2,2,0.0025,0,0.9975
2,3,0.554,0,0.446
2,4,0.9955,0,0.0045
3,1,0,0,1
3,2,0.0005,0,0.9995
3,3,0.557,0,0.443
3,4,0.997,0,0.003
4,1,0,0,1
4,2,0,0,1
4,3,0.002,0,0.998
4,4,0.5125,0,0.4875
5,1,0,0,1
5,2,0,0,1
5,3,0,0,1
5,4,0.037,0,0.963
6,1,0,0.0435,0.9565
6,2,0,0.0905,0.9095
6,3,0,0.2155,0.7845
6,4,0,0.3995,0.6005
7,1,0,0.6755,0.3245
7,2,0,0.971,0.029
7,3,0,0.9995,0.0005
7,4,0,1,0
8,1,0,0.0255,0.9745
8,2,0,0.4235,0.5765
8,3,0,0.954,0.046
8,4,0,1,0
9,1,0,0.028,0.972
9,2,0,0.628,0.372
9,3,0,0.989,0.011
9,4,0,0.9995,0.0005
10,1,0,0,1
10,2,0,0.003,0.997
10,3,0,0.5145,0.4855
10,4,0,0.922,0.078
