y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0,0,1
1,3,0.021,0,0.979
1,4,0.285,0,0.715
2,1,0,0,1
2,2,0,0,1
2,3,0.077,0,0.923
2,4,0.739,0,0.261
3,1,0,0,1
3,2,0,0,1
3,3,0.032,0,0.968
3,4,0.7645,0,0.2355
4,1,0,0,1
4,2,0,0,1
4,3,0,0,1
4,4,0.071,0,0.929
5,1,0,0,1
5,2,0,0,1
5,3,0,0,1
5,4,0.0015,0,0.9985
6,1,0,0.0115,0.9885
6,2,0,0.026,0.974
6,3,0,0.07,0.93
6,4,0,0.183,0.817
7,1,0,0.0155,0.9845
7,2,0,0.0895,0.9105
7,3,0,0.4415,0.5585
7,4,0,0.8425,0.1575
8,1,0,0,1
8,2,0,0.0015,0.9985
8,3,0,0.03,0.97
8,4,0,0.299,0.701
9,1,0,0,1
9,2,0,0.002,0.998
9,3,0,0.2195,0.7805
9,4,0,0.7195,0.2805
10,1,0,0,1
10,2,0,0,1
10,3,0,0.005,0.995
10,4,0,0.1725,0.8275
