y,fzone,punt,kick,gofor
1,1,0.033,0,0.967
1,2,0.759,0,0.241
1,3,1,0,0
1,4,1,0,0
2,1,0.017,0,0.983
2,2,0.7455,0,0.2545
2,3,1,0,0
2,4,1,0,0
3,1,0.0655,0,0.9345
3,2,0.9375,0,0.0625
3,3,1,0,0
3,4,1,0,0
4,1,0.0005,0,0.9995
4,2,0.4595,0,0.5405
4,3,0.9995,0,0.0005
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.792,0,0.208
5,4,0.9995,0,0.0005
6,1,0,0.0095,0.9905
6,2,0,0.0255,0.9745
6,3,0.0125,0.0875,0.9
6,4,0.7115,0.159,0.1295
7,1,0,0.2025,0.7975
7,2,0,0.9725,0.0275
7,3,0,1,0
7,4,0,1,0
8,1,0,0.01,0.99
8,2,0,0.813,0.187
8,3,0,1,0
8,4,0,1,0
9,1,0,0.402,0.598
9,2,0,0.998,0.002
9,3,0,1,0
9,4,0,1,0
10,1,0,0.001,0.999
10,2,0,0.49,0.51
10,3,0,0.984,0.016
10,4,0,0.9995,0.0005
