y,fzone,punt,kick,gofor
1,1,0.977,0,0.023
1,2,1,0,0
1,3,1,0,0
1,4,1,0,0
2,1,0.946,0,0.054
2,2,1,0,0
2,3,1,0,0
2,4,1,0,0
3,1,0.9915,0,0.0085
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.911,0,0.089
4,2,1,0,0
4,3,1,0,0
4,4,1,0,0
5,1,0.399,0,0.601
5,2,0.9975,0,0.0025
5,3,1,0,0
5,4,1,0,0
6,1,0.0015,0.014,0.9845
6,2,0.607,0.0295,0.3635
6,3,0.9685,0.0315,0
6,4,0.9685,0.0315,0
7,1,0,0.9025,0.0975
7,2,0,1,0
7,3,0,1,0
7,4,0,1,0
8,1,0,0.941,0.059
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,0.9995,0.0005
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.88,0.12
10,2,0,1,0
10,3,0,1,0
10,4,0,1,0
