y,fzone,punt,kick,gofor
1,1,0.044,0,0.956
1,2,0.8105,0,0.1895
1,3,1,0,0
1,4,1,0,0
2,1,0.0245,0,0.9755
2,2,0.7975,0,0.2025
2,3,1,0,0
2,4,1,0,0
3,1,0.104,0,0.896
3,2,0.9575,0,0.0425
3,3,1,0,0
3,4,1,0,0
4,1,0.003,0,0.997
4,2,0.579,0,0.421
4,3,0.9995,0,0.0005
4,4,1,0,0
5,1,0,0,1
5,2,0.002,0,0.998
5,3,0.8875,0,0.1125
5,4,1,0,0
6,1,0,0.0095,0.9905
6,2,0,0.0265,0.9735
6,3,0.036,0.0895,0.8745
6,4,0.777,0.1485,0.0745
7,1,0,0.2605,0.7395
7,2,0,0.9805,0.0195
7,3,0,1,0
7,4,0,1,0
8,1,0,0.029,0.971
8,2,0,0.9,0.1
8,3,0,1,0
8,4,0,1,0
9,1,0,0.5355,0.4645
9,2,0,0.9985,0.0015
9,3,0,1,0
9,4,0,1,0
10,1,0,0.0025,0.9975
10,2,0,0.636,0.364
10,3,0,0.992,0.008
10,4,0,1,0
