y,fzone,punt,kick,gofor
1,1,0.0025,0,0.9975
1,2,0.5265,0,0.4735
1,3,0.999,0,0.001
1,4,1,0,0
2,1,0.002,0,0.998
2,2,0.4885,0,0.5115
2,3,0.9995,0,0.0005
2,4,1,0,0
3,1,0.011,0,0.989
3,2,0.7685,0,0.2315
3,3,1,0,0
3,4,1,0,0
4,1,0,0,1
4,2,0.1065,0,0.8935
4,3,0.995,0,0.005
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.384,0,0.616
5,4,0.9955,0,0.0045
6,1,0,0.008,0.992
6,2,0,0.025,0.975
6,3,0.001,0.086,0.913
6,4,0.4105,0.192,0.3975
7,1,0,0.086,0.914
7,2,0,0.921,0.079
7,3,0,1,0
7,4,0,1,0
8,1,0,0.0005,0.9995
8,2,0,0.453,0.547
8,3,0,0.9995,0.0005
8,4,0,1,0
9,1,0,0.1375,0.8625
9,2,0,0.975,0.025
9,3,0,0.9995,0.0005
9,4,0,1,0
10,1,0,0,1
10,2,0,0.192,0.808
10,3,0,0.9435,0.0565
10,4,0,0.995,0.005
