y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.4685,0,0.5315
1,3,1,0,0
1,4,1,0,0
2,1,0.131,0,0.869
2,2,0.9815,0,0.0185
2,3,1,0,0
2,4,1,0,0
3,1,0.8785,0,0.1215
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.743,0,0.257
4,2,1,0,0
4,3,1,0,0
4,4,1,0,0
5,1,0.021,0,0.979
5,2,0.9015,0,0.0985
5,3,1,0,0
5,4,1,0,0
6,1,0,0.008,0.992
6,2,0.0005,0.0235,0.976
6,3,0.816,0.055,0.129
6,4,0.9435,0.0565,0
7,1,0,0.1895,0.8105
7,2,0,0.9735,0.0265
7,3,0,1,0
7,4,0,1,0
8,1,0,0.036,0.964
8,2,0,0.9265,0.0735
8,3,0,1,0
8,4,0,1,0
9,1,0,0.706,0.294
9,2,0,0.9995,0.0005
9,3,0,1,0
9,4,0,1,0
10,1,0,0.0575,0.9425
10,2,0,0.931,0.069
10,3,0,0.9995,0.0005
10,4,0,1,0
