y,fzone,punt,kick,gofor
1,1,0.0005,0,0.9995
1,2,0.074,0,0.926
1,3,0.615,0,0.385
1,4,0.95,0,0.05
2,1,0,0,1
2,2,0,0,1
2,3,0.0895,0,0.9105
2,4,0.8665,0,0.1335
3,1,0.0015,0,0.9985
3,2,0.002,0,0.998
3,3,0.195,0,0.805
3,4,0.9665,0,0.0335
4,1,0.002,0,0.998
4,2,0.0035,0,0.9965
4,3,0.008,0,0.992
4,4,0.6625,0,0.3375
5,1,0,0,1
5,2,0.0015,0,0.9985
5,3,0.0035,0,0.9965
5,4,0.178,0,0.822
6,1,0,0.008,0.992
6,2,0,0.0255,0.9745
6,3,0.0005,0.083,0.9165
6,4,0.0045,0.2165,0.779
7,1,0,0.015,0.985
7,2,0,0.4545,0.5455
7,3,0,0.9735,0.0265
7,4,0,0.975,0.025
8,1,0,0.006,0.994
8,2,0,0.012,0.988
8,3,0,0.7035,0.2965
8,4,0,0.975,0.025
9,1,0,0.0065,0.9935
9,2,0,0.303,0.697
9,3,0,0.9445,0.0555
9,4,0,0.98,0.02
10,1,0,0,1
10,2,0,0.0035,0.9965
10,3,0,0.4165,0.5835
10,4,0,0.889,0.111
