y,fzone,punt,kick,gofor
1,1,0.9965,0,0.0035
1,2,1,0,0
1,3,1,0,0
1,4,1,0,0
2,1,0.988,0,0.012
2,2,1,0,0
2,3,1,0,0
2,4,1,0,0
3,1,0.9995,0,0.0005
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.992,0,0.008
4,2,1,0,0
4,3,1,0,0
4,4,1,0,0
5,1,0.9035,0,0.0965
5,2,1,0,0
5,3,1,0,0
5,4,1,0,0
6,1,0.378,0.003,0.619
6,2,0.9945,0.004,0.0015
6,3,0.996,0.004,0
6,4,0.996,0.004,0
7,1,0,0,1
7,2,0.038,0.0855,0.8765
7,3,0.29,0.702,0.008
7,4,0.2925,0.7075,0
8,1,0,0,1
8,2,0,0,1
8,3,0,0.548,0.452
8,4,0,0.997,0.003
9,1,0,0,1
9,2,0,0.094,0.906
9,3,0,0.8925,0.1075
9,4,0,0.978,0.022
10,1,0,0,1
10,2,0,0,1
10,3,0,0.0625,0.9375
10,4,0,0.331,0.669
