y,fzone,punt,kick,gofor
1,1,0.1045,0,0.8955
1,2,0.907,0,0.093
1,3,1,0,0
1,4,1,0,0
2,1,0.1405,0,0.8595
2,2,0.9785,0,0.0215
2,3,1,0,0
2,4,1,0,0
3,1,0.0015,0,0.9985
3,2,0.5125,0,0.4875
3,3,0.9995,0,0.0005
3,4,1,0,0
4,1,0,0,1
4,2,0,0,1
4,3,0.0005,0,0.9995
4,4,0.6395,0,0.3605
5,1,0,0,1
5,2,0,0,1
5,3,0,0,1
5,4,0,0,1
6,1,0,0.0025,0.9975
6,2,0,0.0075,0.9925
6,3,0,0.033,0.967
6,4,0,0.134,0.866
7,1,0,0,1
7,2,0,0,1
7,3,0,0.4815,0.5185
7,4,0,0.996,0.004
8,1,0,0,1
8,2,0,0,1
8,3,0,0.0245,0.9755
8,4,0,0.9275,0.0725
9,1,0,0,1
9,2,0,0.0965,0.9035
9,3,0,0.9205,0.0795
9,4,0,0.992,0.008
10,1,0,0,1
10,2,0,0.002,0.998
10,3,0,0.619,0.381
10,4,0,0.955,0.045
