y,fzone,punt,kick,gofor
1,1,0.2725,0,0.7275
1,2,0.972,0,0.028
1,3,1,0,0
1,4,1,0,0
2,1,0.159,0,0.841
2,2,0.9585,0,0.0415
2,3,1,0,0
2,4,1,0,0
3,1,0.349,0,0.651
3,2,0.9925,0,0.0075
3,3,1,0,0
3,4,1,0,0
4,1,0.0595,0,0.9405
4,2,0.9125,0,0.0875
4,3,1,0,0
4,4,1,0,0
5,1,0,0,1
5,2,0.185,0,0.815
5,3,0.996,0,0.004
5,4,1,0,0
6,1,0,0.01,0.99
6,2,0,0.0305,0.9695
6,3,0.458,0.082,0.46
6,4,0.9035,0.094,0.0025
7,1,0,0.5195,0.4805
7,2,0,0.9965,0.0035
7,3,0,1,0
7,4,0,1,0
8,1,0,0.316,0.684
8,2,0,0.994,0.006
8,3,0,1,0
8,4,0,1,0
9,1,0,0.912,0.088
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.1045,0.8955
10,2,0,0.959,0.041
10,3,0,0.9995,0.0005
10,4,0,1,0
